iso2c,country,year,fertility.rate,life.expectancy,population,GDP.per.capita.Current.USD,15.to.25.yr.female.literacy,iso3c,region,capital,longitude,latitude,income,lending
VI,Virgin Islands (U.S.),1963,5.504,64.828756097561,38700,1069.76744186047,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1964,5.484,65.2101219512195,41300,1302.66343825666,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1965,5.459,65.6116097560976,44000,1511.36363636364,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1966,5.429,66.0325853658537,47300,1778.01268498943,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1967,5.39,66.4624634146342,50800,2271.65354330709,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1968,5.341,66.8927073170732,54600,3183.15018315018,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1969,5.282,67.3208048780488,58600,3605.80204778157,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1970,5.21,67.7448292682927,63000,3476.19047619048,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1971,5.125,68.1648780487805,71000,3619.71830985915,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1972,5.028,68.5805609756098,76000,4040.78947368421,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1973,4.92,68.9904878048781,84000,4185.71428571429,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1974,4.802,69.3911707317073,90000,4393.33333333333,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1975,4.677,69.7781707317073,94000,4253.1914893617,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1976,4.547,70.1449512195122,96000,4583.33333333333,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1977,4.413,70.4909268292683,93000,4965.59139784946,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1978,4.279,70.8165365853659,96000,5342.70833333333,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1979,4.146,71.1251707317073,96000,6319.792,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1980,4.013,71.4251951219512,97000,7503.09278350515,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1981,3.878,71.7264634146341,98000,8385.71428571429,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1982,3.74,72.0364634146342,102000,8162.74509803922,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1983,3.602,72.3616341463415,104000,8816.34584615385,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1984,3.467,72.7020487804878,108000,9124.07407407407,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1985,3.343,73.0557317073171,107000,9256.07476635514,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1986,3.242,73.4168292682927,106500,9723.94366197183,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1987,3.167,73.7759512195122,106000,10828.302490566,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1988,3.12,74.1262926829268,104500,11527.2733397129,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1989,3.097,74.4644390243903,103000,13047.5731262136,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1990,3.086,74.788,103963,15050.5471369622,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1991,3.074,75.0990243902439,104807,15945.4998234851,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1992,3.047,75.400512195122,105711,16752.2771329379,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1993,2.996,75.6949024390244,106577,18728.243429633,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1994,2.92,75.9821951219512,107317,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1995,2.82,76.2629024390244,107817,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1996,2.704,76.5365609756098,108093,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1997,2.584,76.8025609756098,108355,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1998,2.472,77.0592926829268,108535,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),1999,2.372,77.3061707317073,108596,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2000,2.0553,77.5756585367561,108639,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2001,1.8997,77.8451463412927,108386,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2002,2.1127,78.1146341463415,108208,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2003,2.0065,78.2513821138293,108085,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2004,2.0683,78.3881300812927,107950,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2005,2.1115,78.5248780487805,107863,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2006,1.9499,78.659756097561,107700,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2007,1.9149,78.7943902439025,107423,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2008,1.88,78.9447804878049,107091,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2009,1.845,79.0698292682927,106707,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2010,1.8,79.1894390243903,106267,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2011,1.8,79.3055853658537,105784,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VI,Virgin Islands (U.S.),2012,,,105275,,,VIR,Latin America & Caribbean (all income levels),Charlotte Amalie,-64.8963,18.3358,High income: nonOECD,Not classified
VN,Vietnam,1960,7.085,44.1620975609756,34743000,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1961,7.189,44.6906341463415,35427715.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1962,7.277,45.2356829268293,36123019.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1963,7.345,45.789243902439,36836299.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1964,7.391,46.3357804878049,37573875.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1965,7.417,46.8308048780488,38341000,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1966,7.428,47.2208048780488,39141859.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1967,7.43,47.483756097561,39979571.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1968,7.423,47.6256829268293,40856187.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1969,7.404,47.6755853658537,41772691.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1970,7.362,47.6914634146342,42729000,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1971,7.287,47.7492682926829,43724507.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1972,7.17,47.9240487804878,44758083.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1973,7.008,48.2728780487805,45824811.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1974,6.807,48.8243902439024,46917619.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1975,6.574,49.5998048780488,48030000,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1976,6.324,50.5958780487805,49157643.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1977,6.071,51.7577073170732,50295171.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1978,5.828,53.0233170731707,51436139.2,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1979,5.6,54.3471707317073,52573579.2,,94.02294279,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1980,5.39,55.6710731707317,53700000,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1981,5.194,56.9382926829268,54722337.4927371,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1982,5.004,58.1200243902439,55686897.3404939,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1983,4.813,59.2005365853659,56654801.8269156,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1984,4.622,60.1716829268293,57691661.4318255,,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1985,4.432,61.0549024390244,58868000,239.428695176849,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1986,4.247,61.893243902439,60249000,437.129543464652,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1987,4.073,62.7363170731707,61750000,593.653573582954,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1988,3.908,63.615756097561,63263000,401.874910996319,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1989,3.752,64.5360975609756,64774000,97.1578850637933,93.40222431,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1990,3.598,65.4783658536585,66016700,98.0318690016326,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1991,3.436,66.4110975609756,67242400,142.965889882732,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1992,3.261,67.292756097561,68450100,144.148658604132,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1993,3.071,68.0933414634146,69644500,189.260516107776,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1994,2.87,68.8048292682927,70824500,229.954805103015,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1995,2.666,69.4316829268293,71995500,288.020277867991,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1996,2.473,69.9898536585366,73156700,337.050062832197,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1997,2.302,70.5063170731707,74306900,361.254488300907,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1998,2.162,71.0015609756098,75456300,360.600798022532,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,1999,2.055,71.4826097560976,76596700,374.476420064716,93.58627667,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2000,1.983,71.945512195122,77630900,401.547802127887,94.05552203,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2001,1.94,72.3813170731707,78621000,415.731157970541,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2002,1.918,72.7770975609756,79538700,440.769286530546,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2003,1.907,73.1259024390244,80468400,491.528514516744,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2004,1.902,73.4317804878049,81437700,557.823399890412,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2005,1.897,73.6997317073171,82393500,642.250866741583,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2006,1.889,73.940756097561,83313000,731.140587840298,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2007,1.878,74.1653414634146,84221100,843.204290403717,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2008,1.864,74.3854634146342,85122300,1070.15495862562,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2009,1.845,74.6055853658537,86025000,1129.6751504032,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2010,1.822,74.828243902439,86932500,1224.24691751431,96.49961,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2011,1.795,75.0514146341464,87840000,1408.00631251594,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VN,Vietnam,2012,,,88775500,1595.81302599724,,VNM,East Asia & Pacific (all income levels),Hanoi,105.825,21.0069,Lower middle income,Blend
VU,Vanuatu,1960,7.197,46.4874878048781,63701,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1961,7.12,47.0880975609756,65708,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1962,7.033,47.6881951219512,67806,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1963,6.938,48.2872926829268,69962,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1964,6.836,48.8868292682927,72131,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1965,6.73,49.4847804878049,74287,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1966,6.626,50.0831219512195,76410,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1967,6.526,50.6818292682927,78518,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1968,6.433,51.2809268292683,80669,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1969,6.348,51.8799024390244,82941,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1970,6.272,52.4798048780488,85388,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1971,6.202,53.0796341463415,88023,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1972,6.134,53.6794390243902,90824,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1973,6.067,54.2792682926829,93761,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1974,5.999,54.8786097560976,96793,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1975,5.929,55.4799756097561,99879,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1976,5.858,56.0883170731707,103024,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1977,5.787,56.7030975609756,106223,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1978,5.716,57.3223658536585,109429,,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1979,5.645,57.9391951219512,112579,1059.33459504609,67.64405679,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1980,5.575,58.5427073170732,115634,980.880901553317,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1981,5.503,59.1205609756098,118578,832.754886959398,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1982,5.43,59.6648780487805,121433,808.220531085806,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1983,5.356,60.1721219512195,124248,886.322329285018,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1984,5.282,60.6422682926829,127094,1066.56301160485,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1985,5.209,61.0821951219512,130028,951.32209075841,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1986,5.141,61.5022195121951,133040,892.148231784623,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1987,5.078,61.9146341463415,136129,961.104145456041,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1988,5.022,62.331756097561,139369,1065.84231686181,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1989,4.971,62.7580243902439,142852,1011.41160415454,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1990,4.926,63.1968536585366,146633,1080.23027793686,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1991,4.884,63.6477804878049,150779,1252.62792005019,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1992,4.844,64.1034146341463,155242,1263.46341821783,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1993,4.804,64.5593414634146,159814,1176.87043949725,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1994,4.761,65.0121463414634,164209,1335.25168139357,85.17048,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1995,4.716,65.4593414634146,168236,1390.3214219368,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1996,4.667,65.8994878048781,171802,1427.09415073434,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1997,4.616,66.3300975609756,175004,1462.19638256653,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1998,4.562,66.7511951219512,178074,1472.99015579355,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1999,4.507,67.1598292682927,181346,1477.83367296016,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2000,4.45,67.555,185058,1469.88886214487,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2001,4.39,67.9357073170732,189285,1362.63772470312,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2002,4.33,68.3014634146342,193950,1353.97670430038,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2003,4.269,68.654243902439,198952,1580.59805401398,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2004,4.208,68.9935609756098,204135,1788.0170922655,91.86956,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2005,4.147,69.3209024390244,209375,1886.38830966499,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2006,4.088,69.6377804878049,214654,2036.17418682698,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2007,4.03,69.9446585365854,220001,2392.83339824765,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2008,3.974,70.2435853658537,225398,2697.3789264194,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2009,3.921,70.5350243902439,230833,2642.93149881377,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2010,3.869,70.8194878048781,236299,2965.75120996754,94.43659,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2011,3.82,71.097512195122,241778,3252.13499264466,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,2012,,,247262,3176.21274802237,,VUT,East Asia & Pacific (all income levels),Port-Vila,168.321,-17.7404,Lower middle income,IDA
WS,Samoa,1960,7.362,49.969512195122,108645,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1961,7.343,50.469512195122,112121,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1962,7.296,50.969512195122,115786,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1963,7.216,51.469512195122,119564,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1964,7.103,51.969512195122,123354,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1965,6.961,52.469512195122,127068,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1966,6.798,52.969512195122,130687,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1967,6.623,53.469512195122,134194,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
WS,Samoa,1968,6.446,53.969512195122,137503,,,WSM,East Asia & Pacific (all income levels),Apia,-171.752,-13.8314,Lower middle income,IDA
